name,category,lat,lng,address,municipality,barangay,hotline,bed_capacity,trauma_er,facility_level,capacityInfo
Landbank,supermarket,14.815176,120.949968,"Governor F. Halili Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
BIR Marilao,government,14.81509,120.949934,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Meysulao Seventh Day Adventist Church and Elementary School,government,14.903961,120.736928,"Macabebe-Calumpit-Apalit Road, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
San Rafael Fire Station,fire_station,14.982169,120.927483,"Pampanga, Pampanga",Pampanga,Central,160 / 911,0,False,Fire & Rescue Station,Fire Pumper Engines & Emergency Water Rescue
Chachago,supermarket,14.839778,120.857963,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Nueva Ecija Provincial Prosecutors Office,government,15.292615,120.947778,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
"Regional Trial Court Branch № 87,34,35,36",government,15.292602,120.947738,"Gapan, Pampanga",Gapan,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Gapan Theatre,government,15.311785,120.94941,"Divina Pastora Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Philippine Mediation Center,government,15.292623,120.947827,"Gapan, Pampanga",Gapan,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Municipal Trial Court in Cities,government,15.292583,120.947651,"Gapan, Pampanga",Gapan,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
San Jose Parish Church,government,14.883439,120.461062,"Angeles-Porac-Floridablanca-Dinalupihan Road, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Phoenix,gas_station,14.970394,120.60517,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Fuel Station,Gasoline & Diesel Fuel · Operational Fuel Point
Three Tailors Tailored Clothing,supermarket,15.136643,120.58731,"Santo Rosario Street, Pampanga, Pampanga",Pampanga,Central,+63 45 888 1363,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · clothes
Jollibee,supermarket,14.867035,120.465333,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Jamaica Pharmacy,pharmacy,14.869104,120.46787,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
Cuevas Bakery,supermarket,14.84188,120.861246,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bakery
Landbank,supermarket,15.302322,120.946865,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · atm
Lab Seventeen And Clinic,hospital,15.309667,120.946746,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,20,False,Primary Health Clinic / RHU,20 Beds · Hotline: (045) 961-0000 / 911
Joson Clinic,hospital,15.310346,120.94755,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,20,False,Primary Health Clinic / RHU,20 Beds · Hotline: (045) 961-0000 / 911
FISH AND MEAT SECTION,supermarket,15.024989,120.701534,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · seafood
Cleantech,gas_station,15.27668,120.948739,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Fuel Station,Gasoline & Diesel Fuel · Operational Fuel Point
Department of Education,government,15.307765,120.94654,"Don Simeon Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
First Bakery,supermarket,15.309956,120.946234,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bakery
"San Fernando District Jail, Male Dormitory Unit",government,15.023413,120.68589,"San Fernando, Pampanga",San Fernando,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
ACG Auto Service Center,supermarket,15.30543,120.943877,"Consuelo Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · car_parts
Mercury Drug,pharmacy,15.308221,120.945553,"Tinio Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
Duque Clinic,hospital,15.311098,120.94814,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,20,False,Primary Health Clinic / RHU,20 Beds · Hotline: (045) 961-0000 / 911
PUTI CAR PARTS AND ACCESSORIES,supermarket,15.306016,120.943913,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · car_parts
KYOTO,government,15.303105,120.94369,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Jhepoy Lapaz Club,government,14.82968,120.733964,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Pagibig fund,supermarket,14.850731,120.82085,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Guest_house Facility,government,15.29964,120.949229,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Petron,gas_station,15.162258,120.58399,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Fuel Station,Gasoline & Diesel Fuel · Operational Fuel Point
ACABAR marketing,supermarket,15.040917,120.678693,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · travel_agency
Titojheng General Merchandise,supermarket,15.222589,120.574771,"MacArthur Highway, Pampanga, Pampanga",Pampanga,Central,+63 45 458 3977,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Guest_house Facility,government,15.304051,120.944293,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Kuya Vic,supermarket,15.083823,120.664131,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · beverages
Petron,gas_station,15.161086,120.615342,"Magalang-Angeles Road, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Petron Station,Gasoline & Diesel Fuel · Petron
Petron,gas_station,14.890998,120.702309,"Barangay San Isidro Matua, Masantol, Pampanga",Masantol,San Isidro Matua,(045) 961-0000 / 911,0,False,Petron Station,Gasoline & Diesel Fuel · Petron
Advent School Foundation,school,15.222047,120.861813,"Brgy. Sinipit, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Petron,gas_station,14.977881,120.533896,"Floridablanca Road, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Petron Station,Gasoline & Diesel Fuel · Petron
USSC,government,14.862821,120.93784,"Balagtas-Pandi Road, Pampanga, Pampanga",Pampanga,Central,+639423818743,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Western Union,government,14.819947,120.904492,"MacArthur Highway, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
St. Peter College of Technology,school,15.341493,120.5944,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Capas Baptist Church,government,15.341644,120.594435,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Sinipit Barangay Hall,government,15.219516,120.86123,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Spiral Cafe,government,15.342082,120.593656,"MacArthur Highway, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
National Irrigation Administration,government,14.865574,120.461514,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
The Country Garden,supermarket,15.091776,120.631091,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
SM Supermarket,supermarket,15.05242,120.699003,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · supermarket
SM Cinema,government,15.05268,120.698105,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
YATU,supermarket,15.04133,120.677919,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Balicanta Surveying & Engineering Services,supermarket,14.960956,120.900745,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · computer
Nike Factory Outlet,supermarket,15.030693,120.714874,"North Luzon Expressway, San Fernando, Pampanga",San Fernando,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · clothes
Predator & Scooter Parts,supermarket,14.808454,120.942124,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · motorcycle
Bicycle Store,supermarket,15.190491,120.531832,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bicycle
Herdoza fitness gym,government,14.950977,120.891336,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
7-Eleven,supermarket,15.323113,120.653029,"L. Cortez Street, Concepcion, Pampanga",Concepcion,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
LANDBANK,supermarket,15.323855,120.655326,"F. Timbol Street, Concepcion, Pampanga",Concepcion,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · atm
BDO,supermarket,15.323348,120.653008,"G. L. Jaena Street, Concepcion, Pampanga",Concepcion,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Metrobank,supermarket,15.323168,120.656217,"L. Cortez Street, Concepcion, Pampanga",Concepcion,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Dragon's Lair Boxing Gym,government,15.146331,120.596228,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Verdant Garden,government,15.154443,120.596786,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Guest_house Facility,government,14.970047,120.860683,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Frida Gigante,government,14.861889,120.446146,"Barangay Road, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Guest_house Facility,government,14.864,120.443548,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Amira Dequito,government,14.862341,120.445085,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Healthmark Medical Clinic,hospital,15.323395,120.656697,"L. Cortez Street, Concepcion, Pampanga",Concepcion,Central,+63 45 456 1297,20,False,Primary Health Clinic / RHU,20 Beds · Hotline: +63 45 456 1297
Gas's,gas_station,14.906146,120.793078,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Fuel Station,Gasoline & Diesel Fuel · Operational Fuel Point
Paula Aquino,government,14.867477,120.433624,"Barangay Road, J.C. Payumo Jr.,, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
BMD Hardware,supermarket,15.046136,120.524261,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · hardware
594 Ice Bucket Sale,supermarket,15.139755,120.77433,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · beverages
Octoboy,supermarket,14.831066,120.908708,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
R. Lapids Chicharon & BBQ,supermarket,14.831142,120.908681,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Seventh-day Adventist Church,government,15.244345,120.85513,"Jose Abad Santos Avenue, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Marinel Store,supermarket,15.072736,120.949759,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · supermarket
Caruha Wynns Oxygen,supermarket,15.072768,120.949718,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · supermarket
Regional Rehabilitation Center for Youth,government,15.225328,120.70617,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Brgy.San Roque Chapel,government,15.333746,120.919851,"brgy san roque, jaen, nueva ecija, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Varon Store and Restaurant,supermarket,15.33749,120.91199,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Prince Amore,government,15.165725,120.591124,"R. V. Ponce, Sr. Street, Pampanga, Pampanga",Pampanga,Central,+639395076417,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Uncle John's,supermarket,15.166376,120.590547,"T. Aguas Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
